id|country|year|farm_share|indicator|population|urbanization|electricity|gdp_pc_ppp|gross_production_value|agriculture_land_total|ag_employment
32|Japan|2006|.0653287715436921|foodservice_accommodation|127854000|87.118|100|36141.58523541625|80444.107982|4671|
32|Japan|2007|.0649346734119792|foodservice_accommodation|128001000|88.146|100|36697.24089923429|81901.232674|4650|22156.146484375
32|Japan|2008|.0658935074472523|foodservice_accommodation|128063000|89.10299999999999|100|36278.36947283562|82702.42271699999|4628|23918.990234375
32|Japan|2009|.0645166905983858|foodservice_accommodation|128047000|89.989|100|34317.67082481104|80603.901136|4609|22159.794921875
32|Japan|2010|.0675237870636643|foodservice_accommodation|128070000|90.812|100|35749.75667887837|78223.898416|4593|22721.705078125
32|Japan|2011|.0685042671292094|foodservice_accommodation|127833000|91.069|100|35774.69671295588|77473.344648|4561|23733.115234375
32|Japan|2012|.0707417732601502|foodservice_accommodation|127629000|91.148|100|36367.59705531615|78786.448727|4549|24761.51953125
32|Japan|2013|.0688062406830534|foodservice_accommodation|127445000|91.226|100|37148.60274997038|78311.866198|4538|26021.02734375
32|Japan|2014|.0674604817213976|foodservice_accommodation|127276000|91.304|100|37337.31740577878|78133.156737|4518|25756.044921875
32|Japan|2015|.0679275525921174|foodservice_accommodation|127141000|91.381|100|37834.05340552105|76543.079411|4496|26007.166015625
32|Japan|2016|||126994511|91.45699999999999|100|38108.40569274267|71824.50285600001|4471|
32|Japan|2017|||126785797|91.535|100|38907.36813735322|||
32|Japan|2018|||126529100|91.616||39293.50036922641|||
33|Kazakhstan|1960|||9934563|44.198|||||
33|Kazakhstan|1961|||10349414|44.746|||||
33|Kazakhstan|1962|||10756928|45.296|||||
33|Kazakhstan|1963|||11147859|45.847|||||
33|Kazakhstan|1964|||11511847|46.4|||||
33|Kazakhstan|1965|||11841920|47.047|||||
33|Kazakhstan|1966|||12132559|47.696|||||
33|Kazakhstan|1967|||12385710|48.346|||||
33|Kazakhstan|1968|||12611426|48.997|||||
33|Kazakhstan|1969|||12824606|49.647|||||
33|Kazakhstan|1970|||13036139|50.236|||||
33|Kazakhstan|1971|||13250213|50.753|||||
33|Kazakhstan|1972|||13463985|51.269|||||
33|Kazakhstan|1973|||13673007|51.785|||||
33|Kazakhstan|1974|||13869975|52.3|||||
33|Kazakhstan|1975|||14050226|52.564|||||
33|Kazakhstan|1976|||14212145|52.828|||||
33|Kazakhstan|1977|||14359624|53.092|||||
33|Kazakhstan|1978|||14499952|53.356|||||
33|Kazakhstan|1979|||14643133|53.7|||||
33|Kazakhstan|1980|||14796174|54.142|||||
33|Kazakhstan|1981|||14958908|54.582|||||
33|Kazakhstan|1982|||15128087|55.022|||||
33|Kazakhstan|1983|||15303309|55.461|||||
33|Kazakhstan|1984|||15483419|55.9|||||
33|Kazakhstan|1985|||15665595|56.01|||||
33|Kazakhstan|1986|||15852525|56.121|||||
33|Kazakhstan|1987|||16039251|56.231|||||
33|Kazakhstan|1988|||16206002|56.341|||||
33|Kazakhstan|1989|||16249500|56.357|||||
33|Kazakhstan|1990|||16348000|56.266||13050.48650299316|||
33|Kazakhstan|1991|||16450500|56.175||11542.56250440525|||
33|Kazakhstan|1992|||16439095|56.083||10938.39019017588|7376.730838|221463|
33|Kazakhstan|1993|||16330419|55.992||9998.154353249813|6626.669817|221747|
33|Kazakhstan|1994|||16095199|55.9||8866.092276614083|5774.268183|221651|
33|Kazakhstan|1995|||15815626|55.921|99.90000000000001|8282.94719015229|4518.313986|217186.5|
33|Kazakhstan|1996|||15577894|55.943|98.6410827636719|8451.398816464012|4138.547796|215473.6|
33|Kazakhstan|1997|||15333703|55.964|98.7475891113281|8731.950124994943|3907.640853|215691.8|
33|Kazakhstan|1998|||15071300|55.986|98.8585586547852|8715.184513713699|3204.488027|215329.8|
33|Kazakhstan|1999|||14928426|56.025|97|9036.156101685478|4113.68296|215075.3|
33|Kazakhstan|2000|||14883626|56.098|99.07708740234381|9951.563905517251|3966.906276|215393.3|
33|Kazakhstan|2001|||14858335|56.171|99.1747970581055|11314.25077210547|4641.697744|214485.6|1355.3979492188
33|Kazakhstan|2002|||14858948|56.244|99.2582168579102|12422.53483984173|4795.603196|213468.9|1397.7076416016
33|Kazakhstan|2003|||14909018|56.317|99.32244110107421|13532.23119999357|4842.435741|213001.4|1380.3283691406
33|Kazakhstan|2004|||15012985|56.39|99.36252593994141|14728.61641329488|4805.744781|212670.5|1411.439453125
33|Kazakhstan|2005|.110406644068657|foodservice_accommodation|15147029|56.463|99.3766326904297|16014.30785656676|5133.859486|212286|1546.326171875
33|Kazakhstan|2006|.0899231152326142|foodservice_accommodation|15308084|56.536|99.76654765174401|17541.32577067172|5440.927745|211876.5|1651.8776855469
33|Kazakhstan|2007|.0708118119297464|foodservice_accommodation|15484192|56.609|99.3719329833984|18885.24323604559|5919.97488|211435.6|1762.4244384766
33|Kazakhstan|2008|.0716591707044377|foodservice_accommodation|15674000|56.682|99.38026428222661|19272.21401029356|5607.736289|210851.4|1662.3731689453
33|Kazakhstan|2009|.0427237483416754|foodservice_accommodation|16092822|56.755|100|18995.89485213402|6375.71855|210783.3|1944.6348876953
33|Kazakhstan|2010|.065606969799809|foodservice_accommodation|16321872|56.827|99.48613739013671|20096.55976170464|5659.123825|217161.8|1717.5590820312
33|Kazakhstan|2011|.0641855054320236|foodservice_accommodation|16557201|56.9|99.79746835443041|21276.93402406253|7296.804823|216988.5|2270.6623535156
33|Kazakhstan|2012|.0379474109220503|foodservice_accommodation|16792089|56.973|99.881462097168|21986.31891592206|5760.439687|217012.1|1895.4189453125
33|Kazakhstan|2013|.0458593954695361|foodservice_accommodation|17035550|57.046|99.9075622558594|22972.43103155825|6475.324239|216994.1|2208.3149414062
33|Kazakhstan|2014|.0404290203170603|foodservice_accommodation|17288285|57.118|99.97853088378911|23587.33751514193|6562.847583|216992|
33|Kazakhstan|2015|.0283062018464843|foodservice_accommodation|17542806|57.191|100|23524.0604446748|6760.339695|216992|3092.0612792969
33|Kazakhstan|2016|||17794055|57.264|100|23447.01570434882|7063.028413|216992|
33|Kazakhstan|2017|||18037776|57.336|100|24078.54515973806|||
33|Kazakhstan|2018|||18276499|57.428||24738.36283202406|||
34|Korea, Rep.|1960|||25012374|27.71|||||
34|Korea, Rep.|1961|||25765673|28.531|||13502.87087|2113|
34|Korea, Rep.|1962|||26513030|29.461|||12479.6164|2081|
34|Korea, Rep.|1963|||27261747|30.407|||14208.871502|2100|
34|Korea, Rep.|1964|||27984155|31.372|||16551.807642|2191|
34|Korea, Rep.|1965|||28704674|32.351|||16280.528889|2278|
34|Korea, Rep.|1966|||29435571|33.347|||17598.969966|2315|
34|Korea, Rep.|1967|||30130983|34.971|||16373.366979|2336|
34|Korea, Rep.|1968|||30838302|36.846|||16338.738901|2343|
34|Korea, Rep.|1969|||31544266|38.756|||18702.041293|2337|
34|Korea, Rep.|1970|||32240827|40.704|||18361.026921|2324|2262.6206054688
34|Korea, Rep.|1971|||32882704|42.261|||18660.373135|2299|2405.3798828125
34|Korea, Rep.|1972|||33505406|43.692|||18733.67244|2270|2258.40234375
34|Korea, Rep.|1973|||34103149|45.131|||19406.336083|2271|2310.2468261719
34|Korea, Rep.|1974|||34692266|46.579|||20469.009899|2268|2448.1435546875
34|Korea, Rep.|1975|||35280725|48.033|||22961.561882|2272|2653.1801757812
34|Korea, Rep.|1976|||35848523|49.719|||25170.822595|2270|2798.0307617188
34|Korea, Rep.|1977|||36411795|51.476|||26594.559072|2267|2985.2966308594
34|Korea, Rep.|1978|||36969185|53.233|||27365.020063|2263|2803.109375
34|Korea, Rep.|1979|||37534236|54.981|||27982.068495|2252|3314.2526855469
34|Korea, Rep.|1980|||38123775|56.72|||21992.583142|2247|2900.9821777344
34|Korea, Rep.|1981|||38723248|58.407|||25793.725112|2245|3253.072265625
34|Korea, Rep.|1982|||39326352|60.061|||26188.866429|2243|3650.4416503906
34|Korea, Rep.|1983|||39910403|61.693|||27767.433631|2236|4264.8286132812
34|Korea, Rep.|1984|||40405956|63.301|||28557.670599|2229|4572.3403320312
34|Korea, Rep.|1985|||40805744|64.87600000000001|||29601.334238|2220|5088.5092773438
34|Korea, Rep.|1986|||41213674|66.679|||30716.13743|2217|5466.2866210938
34|Korea, Rep.|1987|||41621690|68.563|||30304.764251|2219|5344.6801757812
34|Korea, Rep.|1988|||42031247|70.389|||32796.291378|2214|6015.1225585938
34|Korea, Rep.|1989|||42449038|72.148|||32129.607251|2197|6086.294921875
34|Korea, Rep.|1990|||42869283|73.84399999999999||11632.59855581474|31080.665332|2179|6102.9189453125
34|Korea, Rep.|1991|||43295704|74.97199999999999||12710.5997442147|30333.847653|2161|6666.93359375
34|Korea, Rep.|1992|||43747962|75.81999999999999||13356.02922582179|32686.520931|2136|8327.2646484375
34|Korea, Rep.|1993|||44194628|76.645||14126.25351941835|31656.724356|2118|8203.953125
34|Korea, Rep.|1994|||44641540|77.452||15272.29743548297|32548.865439|2096|8546.5068359375
34|Korea, Rep.|1995|||45092991|78.239|100|16566.4157034687|33654.928193|2048|9479.4501953125
34|Korea, Rep.|1996|||45524681|78.66200000000001|100|17655.53145361412|35764.812469|2008|10231.06640625
34|Korea, Rep.|1997|||45953580|78.905|100|18526.58137935703|37206.765245|1983|10872.416015625
34|Korea, Rep.|1998|||46286503|79.145|100|17386.98681512111|36000.443768|1969|9600.3310546875
34|Korea, Rep.|1999|||46616677|79.384|100|19216.14146890391|38362.728761|1954|10534.537109375
34|Korea, Rep.|2000|||47008111|79.621|100|20756.77989714332|38072.93538|1973|10932.2978515625
34|Korea, Rep.|2001|||47370164|79.94|100|21530.26336303521|37769.369792|1945|11595.66015625
34|Korea, Rep.|2002|||47644736|80.29900000000001|100|22997.18714392524|35762.116032|1919|11779.8720703125
34|Korea, Rep.|2003|||47892330|80.652|100|23549.36645327336|33992.263225|1902|11835.1201171875
34|Korea, Rep.|2004|||48082519|81.002|100|24605.53486104052|35513.005491|1893|13785.4462890625
34|Korea, Rep.|2005|.1391715519662174|foodservice_accommodation|48184561|81.345|100|25516.82418704141|35403.110181|1881|14055.0341796875
34|Korea, Rep.|2006|.1347939598289624|foodservice_accommodation|48438292|81.52800000000001|100|26697.03261289118|34796.796673|1858|14514.2001953125
34|Korea, Rep.|2007|.1264529324815239|foodservice_accommodation|48683638|81.631|100|28013.70441734489|35131.187567|1840|15621.37109375
34|Korea, Rep.|2008|.1251811106495617|foodservice_accommodation|49054708|81.733|100|28588.37211776339|36558.176941|1817|16817.564453125
34|Korea, Rep.|2009|.1291981505031545|foodservice_accommodation|49307835|81.83499999999999|100|28642.83790220626|37075.271657|1795|17708.1796875
34|Korea, Rep.|2010|.3300154101848771|food|49554112|81.93600000000001|100|30352.10481903027|33767.64463|1773|17733.330078125
34|Korea, Rep.|2010|.3106407667172614|food_tobacco|49554112|81.93600000000001|100|30352.10481903027|33767.64463|1773|17733.330078125
34|Korea, Rep.|2010|.1242579550278919|foodservice_accommodation|49554112|81.93600000000001|100|30352.10481903027|33767.64463|1773|17733.330078125
34|Korea, Rep.|2011|.3069776395264648|food_tobacco|49936638|81.923|100|31228.51069522661|32656.703292|1756.1|17642.755859375
34|Korea, Rep.|2011|.3242180811049595|food|49936638|81.923|100|31228.51069522661|32656.703292|1756.1|17642.755859375
34|Korea, Rep.|2011|.1240010406377934|foodservice_accommodation|49936638|81.923|100|31228.51069522661|32656.703292|1756.1|17642.755859375
34|Korea, Rep.|2012|.3054802667095487|food_tobacco|50199853|81.851|100|31776.89702596816|33520.244519|1788|17857.201171875
34|Korea, Rep.|2012|.3226896564764175|food|50199853|81.851|100|31776.89702596816|33520.244519|1788|17857.201171875
34|Korea, Rep.|2012|.1222999095809148|foodservice_accommodation|50199853|81.851|100|31776.89702596816|33520.244519|1788|17857.201171875
34|Korea, Rep.|2013|.116922647627593|foodservice_accommodation|50428893|81.779|100|32548.71551548839|35035.541871|1768.7|18628.548828125
34|Korea, Rep.|2013|.2993635835006622|food_tobacco|50428893|81.779|100|32548.71551548839|35035.541871|1768.7|18628.548828125
34|Korea, Rep.|2013|.3149890069648301|food|50428893|81.779|100|32548.71551548839|35035.541871|1768.7|18628.548828125
34|Korea, Rep.|2014|.1150663976462015|foodservice_accommodation|50746659|81.70699999999999|100|33425.68959314176|35202.25179|1748.3|20193.138671875
34|Korea, Rep.|2014|.3090210972814645|food|50746659|81.70699999999999|100|33425.68959314176|35202.25179|1748.3|20193.138671875
34|Korea, Rep.|2014|.2939449118758253|food_tobacco|50746659|81.70699999999999|100|33425.68959314176|35202.25179|1748.3|20193.138671875
34|Korea, Rep.|2015|.1114562358780804|foodservice_accommodation|51014947|81.634|100|34177.65447032211|34975.794484|1736|21521.900390625
34|Korea, Rep.|2016|||51245707|81.562|100|35020.4115062331|34312.289452|1700.8|
34|Korea, Rep.|2017|||51466201|81.503|100|35938.37421614688|||
34|Korea, Rep.|2018|||51635256|81.459||36776.51928349191|||
35|Latvia|1960|||2120979|52.867|||||
35|Latvia|1961|||2152681|53.663|||||
35|Latvia|1962|||2181586|54.459|||||
35|Latvia|1963|||2210919|55.253|||||
35|Latvia|1964|||2240623|56.045|||||
35|Latvia|1965|||2265919|56.832|||||
35|Latvia|1966|||2283217|57.617|||||
35|Latvia|1967|||2301220|58.398|||||
35|Latvia|1968|||2323619|59.175|||||
35|Latvia|1969|||2343173|59.946|||||
35|Latvia|1970|||2359164|60.713|||||
35|Latvia|1971|||2376389|61.433|||||
35|Latvia|1972|||2395674|62.122|||||
35|Latvia|1973|||2415819|62.805|||||
35|Latvia|1974|||2437186|63.484|||||
35|Latvia|1975|||2456130|64.157|||||
35|Latvia|1976|||2470989|64.82599999999999|||||
35|Latvia|1977|||2485073|65.487|||||
35|Latvia|1978|||2497921|66.143|||||
35|Latvia|1979|||2505953|66.68600000000001|||||
35|Latvia|1980|||2511701|67.095|||||
35|Latvia|1981|||2519421|67.44|||||
35|Latvia|1982|||2531080|67.72199999999999|||||
35|Latvia|1983|||2546011|68.003|||||
35|Latvia|1984|||2562047|68.283|||||
35|Latvia|1985|||2578873|68.56|||||
35|Latvia|1986|||2599892|68.782|||||
35|Latvia|1987|||2626583|68.947|||||
35|Latvia|1988|||2653434|69.112|||||
35|Latvia|1989|||2666955|69.2|||||
35|Latvia|1990|||2663151|69.25|100||||
35|Latvia|1991|||2650581|69.20099999999999|100||||
35|Latvia|1992|||2614338|68.852|100||1193.724773|2530|
35|Latvia|1993|||2563290|68.79900000000001|100||1051.157333|2514|
35|Latvia|1994|||2520742|68.901|100|8316.148869790141|805.844711|2540|
35|Latvia|1995|||2485056|68.75|100|8283.832690306257|763.1901370000001|1832|
35|Latvia|1996|||2457222|68.65000000000001|100|8575.297970236912|730.326455|1874|2760.4560546875
35|Latvia|1997|||2432851|68.59999999999999|100|9438.468111250495|736.251499|1772|2306.9487304688
35|Latvia|1998|||2410019|68.45099999999999|100|10149.27284838341|669.072461|1749|2492.2612304688
35|Latvia|1999|||2390482|68.22|100|10500.19832033961|605.507732|1617|2620.2312011719
35|Latvia|2000|||2367550|68.06699999999999|100|11175.13272872282|608.674659|1588|3584.7492675781
35|Latvia|2001|||2337170|67.95|100|12051.8398829463|622.722836|1581|3820.9995117188
35|Latvia|2002|||2310173|67.84999999999999|100|13058.72900466996|663.242196|1595|3836.544921875
35|Latvia|2003|||2287955|67.8|100|14297.17263210219|674.098077|1582|4241.7919921875
35|Latvia|2004|||2263122|67.90000000000001|100|15658.87844183827|676.148839|1642|4648.9765625
35|Latvia|2005|.0577381935039378|foodservice_accommodation|2238799|68|100|17522.23544335574|746.400865|1734|5507.693359375
35|Latvia|2006|.0418337796252819|foodservice_accommodation|2218357|67.967|100|19786.18500924433|722.752124|1855|5235.947265625
35|Latvia|2007|.0350762982770324|foodservice_accommodation|2200325|67.90000000000001|100|21939.03398097415|796.957635|1839|6191.224609375
35|Latvia|2008|.0335004478403651|foodservice_accommodation|2177322|67.834|100|21384.27410931325|794.844782|1825|7436.369140625
35|Latvia|2009|.0356955182251376|foodservice_accommodation|2141669|67.81399999999999|100|18609.29859020439|790.074383|1833|8913.3173828125
35|Latvia|2010|.1869045999484499|food_tobacco|2097555|67.84099999999999|100|18251.91969270284|764.393318|1805|9265.4189453125
35|Latvia|2010|.0320573834705206|foodservice_accommodation|2097555|67.84099999999999|100|18251.91969270284|764.393318|1805|9265.4189453125
35|Latvia|2011|.0312743284197707|foodservice_accommodation|2059709|67.869|100|19773.34733165472|780.644057|1816|8632.755859375
35|Latvia|2012|.0242673421441252|foodservice_accommodation|2034319|67.89700000000001|100|20827.8732755367|882.879967|1841|9779.2841796875
35|Latvia|2013|.029299758047984|foodservice_accommodation|2012647|67.925|100|21563.6817443732|864.150718|1877|10037.4208984375
35|Latvia|2014|.0334610190253991|foodservice_accommodation|1993782|67.952|100|22172.21270505364|895.520765|1872|11238.71484375
35|Latvia|2015|.0361650780043205|foodservice_accommodation|1977527|67.98|100|23018.77374467967|1047.108278|1884.5|10599.4599609375
35|Latvia|2015|.2849676899713186|food_tobacco|1977527|67.98|100|23018.77374467967|1047.108278|1884.5|10599.4599609375
35|Latvia|2016|||1959537|68.021|100|23709.66102883615|938.905674|1931|
35|Latvia|2017|||1942248|68.075|100|25029.79255495237|||
35|Latvia|2018|||1926542|68.142||26437.42917402892|||
36|Lithuania|1960|||2778550|39.46|||||
36|Lithuania|1961|||2823550|40.443|||||
36|Lithuania|1962|||2863350|41.435|||||
36|Lithuania|1963|||2898950|42.434|||||
36|Lithuania|1964|||2935200|43.441|||||
36|Lithuania|1965|||2971450|44.45|||||
36|Lithuania|1966|||3008050|45.465|||||
36|Lithuania|1967|||3044400|46.484|||||
36|Lithuania|1968|||3078850|47.507|||||
36|Lithuania|1969|||3107321|48.53|||||
36|Lithuania|1970|||3139689|49.555|||||
36|Lithuania|1971|||3179041|50.719|||||
36|Lithuania|1972|||3213622|51.968|||||
36|Lithuania|1973|||3244438|53.21|||||
36|Lithuania|1974|||3273894|54.451|||||
36|Lithuania|1975|||3301652|55.685|||||
36|Lithuania|1976|||3328664|56.915|||||
36|Lithuania|1977|||3355036|58.132|||||
36|Lithuania|1978|||3379514|59.342|||||
36|Lithuania|1979|||3397842|60.361|||||
36|Lithuania|1980|||3413202|61.158|||||
36|Lithuania|1981|||3432947|61.946|||||
36|Lithuania|1982|||3457179|62.73|||||
36|Lithuania|1983|||3485192|63.506|||||
36|Lithuania|1984|||3514205|64.277|||||
36|Lithuania|1985|||3544543|65.038|||||
36|Lithuania|1986|||3578914|65.79300000000001|||||
36|Lithuania|1987|||3616367|66.54000000000001|||||
36|Lithuania|1988|||3655049|67.28|||||
36|Lithuania|1989|||3684255|67.642|||||
36|Lithuania|1990|||3697838|67.583|100||||
36|Lithuania|1991|||3704134|67.523|100||||
36|Lithuania|1992|||3700114|67.464|100||1889.871138|3389|
36|Lithuania|1993|||3682613|67.404|100||1816.879247|3333|
36|Lithuania|1994|||3657144|67.345|100||1424.368207|3126|
36|Lithuania|1995|||3629102|67.285|100|9357.356588443932|1471.905472|3410|
36|Lithuania|1996|||3601613|67.22499999999999|100|9914.353838014264|1655.888087|3411|
36|Lithuania|1997|||3575137|67.166|100|10816.08454555832|1750.04308|3417|4138.896484375
36|Lithuania|1998|||3549331|67.106|100|11708.25295019331|1700.369968|3425|4325.3403320312
36|Lithuania|1999|||3524238|67.04600000000001|100|11657.82437873632|1505.963292|3496|3551.7351074219
36|Lithuania|2000|||3499536|66.986|100|12189.95492903179|1587.137947|3418|4029.7407226562
36|Lithuania|2001|||3470818|66.919|100|13092.7220103296|1337.287158|2896|4264.5258789062
36|Lithuania|2002|||3443067|66.828|100|14090.54944378663|1511.686789|2885|4116.76171875
36|Lithuania|2003|||3415213|66.737|100|15702.52265286457|1572.359523|2541|4169.275390625
36|Lithuania|2004|||3377075|66.646|100|16919.99811062367|1555.722269|2604.3|4767.6787109375
36|Lithuania|2005|.0283044703476087|foodservice_accommodation|3322528|66.63500000000001|100|18526.72165099669|1582.654718|2837|5513.794921875
36|Lithuania|2006|.0259274671013312|foodservice_accommodation|3269909|66.706|100|20219.10368091198|1331.163711|2790.7|5088.0361328125
36|Lithuania|2007|.0231357000247208|foodservice_accommodation|3231294|66.777|100|22729.20008826704|1596.465774|2695.9|6897.8232421875
36|Lithuania|2008|.0285012296507132|foodservice_accommodation|3198231|66.848|100|23567.68869302801|1625.292722|2672.1|10078.4736328125
36|Lithuania|2009|.0216876056652932|foodservice_accommodation|3162916|66.842|100|20300.49167533119|1687.020277|2689|9959.794921875
36|Lithuania|2010|.0269887652259468|foodservice_accommodation|3097282|66.75700000000001|100|21070.62179858165|1509.776313|2772.3|9956.8310546875
36|Lithuania|2010|.2466734767454393|food_tobacco|3097282|66.75700000000001|100|21070.62179858165|1509.776313|2772.3|9956.8310546875
36|Lithuania|2011|.0282587160116764|foodservice_accommodation|3028115|66.741|100|22854.31857864779|1626.499774|2805.9|11037.0986328125
36|Lithuania|2012|.0241989897863885|foodservice_accommodation|2987773|66.864|100|24049.33967468552|1852.91585|2842.2|11698.44140625
36|Lithuania|2013|.0116149372630306|foodservice_accommodation|2957689|66.986|100|25143.90015910715|1791.623531|2891.4|11615.73828125
36|Lithuania|2013|.198129695371917|food_tobacco|2957689|66.986|100|25143.90015910715|1791.623531|2891.4|11615.73828125
36|Lithuania|2014|.0284062826731732|foodservice_accommodation|2932367|67.108|100|26258.19448056022|1911.982381|2952.4|10830.4150390625
36|Lithuania|2014|.2488190313601033|food_tobacco|2932367|67.108|100|26258.19448056022|1911.982381|2952.4|10830.4150390625
36|Lithuania|2015|.0305652137571756|foodservice_accommodation|2904910|67.23|100|27041.98047932025|2027.824533|3005.9|11109.4091796875
36|Lithuania|2015|.2538950875829409|food_tobacco|2904910|67.23|100|27041.98047932025|2027.824533|3005.9|11109.4091796875
36|Lithuania|2016|||2868231|67.366|100|28032.2783567793|1884.793527|2953.9|
36|Lithuania|2017|||2828403|67.51600000000001|100|29603.87703420406|||
36|Lithuania|2018|||2789533|67.679||31065.06338473602|||
37|Luxembourg|1960|||313970|69.556|||||
37|Luxembourg|1961|||316845|69.92700000000001|||||
37|Luxembourg|1962|||320750|70.443|||||
37|Luxembourg|1963|||324100|70.953|||||
37|Luxembourg|1964|||327750|71.459|||||
37|Luxembourg|1965|||331500|71.958|||||
37|Luxembourg|1966|||333895|72.452|||||
37|Luxembourg|1967|||334995|72.941|||||
37|Luxembourg|1968|||335850|73.425|||||
37|Luxembourg|1969|||337500|73.902|||||
37|Luxembourg|1970|||339171|74.374|||||
37|Luxembourg|1971|||342421|74.916|||||
37|Luxembourg|1972|||346600|75.52800000000001|||||
37|Luxembourg|1973|||350450|76.127|||||
37|Luxembourg|1974|||355050|76.717|||||
37|Luxembourg|1975|||358950|77.297|||||
37|Luxembourg|1976|||360731|77.867|||||
37|Luxembourg|1977|||361358|78.426|||||
37|Luxembourg|1978|||362007|78.97499999999999|||||
37|Luxembourg|1979|||362856|79.51300000000001|||||
37|Luxembourg|1980|||364150|80.042|||||
37|Luxembourg|1981|||365225|80.444|||||
37|Luxembourg|1982|||365525|80.50100000000001|||||
37|Luxembourg|1983|||365622|80.557|||||33609.2109375
37|Luxembourg|1984|||365998|80.613|||||35374.9609375
37|Luxembourg|1985|||366706|80.669|||||34915.19921875
37|Luxembourg|1986|||368355|80.72499999999999|||||42011.91015625
37|Luxembourg|1987|||370750|80.78|||||48695.125
37|Luxembourg|1988|||373450|80.836|||||49176.9296875
37|Luxembourg|1989|||377100|80.89100000000001|||||42176.1640625
37|Luxembourg|1990|||381850|80.947|100|57618.02070167086|||41099.40234375
37|Luxembourg|1991|||387000|81.13|100|61765.60103916204|||36828.859375
37|Luxembourg|1992|||392175|81.52800000000001|100|62059.65310742951|||30397.498046875
37|Luxembourg|1993|||397475|81.857|100|63804.28576301066|||62568.9140625
37|Luxembourg|1994|||402925|82.482|100|65346.19924386095|||58933.4765625
37|Luxembourg|1995|||408625|82.893|100|65357.50427119991|||53710.27734375
37|Luxembourg|1996|||414225|82.825|100|65369.09582695802|||81127.3984375
37|Luxembourg|1997|||419450|82.779|100|68240.70365368846|||70672.71875
37|Luxembourg|1998|||424700|82.893|100|71471.05669280865|||63106.25390625
37|Luxembourg|1999|||430475|83.44799999999999|100|76492.38825008988|||117100.1875
37|Luxembourg|2000|||436300|84.21599999999999|100|81689.81640147827|309.356041|128|72177.4453125
37|Luxembourg|2001|||441525|84.843|100|82766.98904035921|257.740535|128|72754.078125
37|Luxembourg|2002|||446175|85.29900000000001|100|85032.71187990114|283.393933|128|75762.6171875
37|Luxembourg|2003|||451630|85.743|100|85374.33983196619|264.004456|128|32766.18359375
37|Luxembourg|2004|||458095|86.17700000000001|100|87209.81939834589|281.955279|128|49943.375
37|Luxembourg|2005|.0074065256153563|foodservice_accommodation|465158|86.598|100|88610.28986860358|272.168652|129|44254.17578125
37|Luxembourg|2006|.0075134189510686|foodservice_accommodation|472637|87.009|100|91724.18248542091|275.412458|129|31831.740234375
37|Luxembourg|2007|.0109999760290534|foodservice_accommodation|479993|87.40900000000001|100|97864.19510099145|264.366072|131|33860.3125
37|Luxembourg|2008|.0100254269873049|foodservice_accommodation|488650|87.8|100|94900.34672419753|277.19664|131|32750.07421875
37|Luxembourg|2009|.0069828538155286|foodservice_accommodation|497783|88.178|100|89098.73424353845|278.403518|130.7|38598.94140625
37|Luxembourg|2010|.065097214107502|food_tobacco|506953|88.547|100|91743.29389059737|250.070835|131.04|60611.921875
37|Luxembourg|2010|.0078372835021655|foodservice_accommodation|506953|88.547|100|91743.29389059737|250.070835|131.04|60611.921875
37|Luxembourg|2011|.0662312706553864|food_tobacco|518347|88.90600000000001|100|92005.01683614439|249.310256|131.27|31641.970703125
37|Luxembourg|2011|.0086566438473511|foodservice_accommodation|518347|88.90600000000001|100|92005.01683614439|249.310256|131.27|31641.970703125
37|Luxembourg|2012|.0790225457973213|food_tobacco|530946|89.249|100|89505.15896212954|240.45235|131.42|41204.85546875
37|Luxembourg|2012|.0093574627381732|foodservice_accommodation|530946|89.249|100|89505.15896212954|240.45235|131.42|41204.85546875
37|Luxembourg|2013|.0100027220794701|foodservice_accommodation|543360|89.574|100|90656.3804221873|248.738577|130.88|22100.748046875
37|Luxembourg|2013|.0878152037856237|food_tobacco|543360|89.574|100|90656.3804221873|248.738577|130.88|22100.748046875
37|Luxembourg|2014|.0788608608533695|food_tobacco|556319|89.884|100|92349.18648619506|263.437863|130.99|31254.296875
37|Luxembourg|2014|.0077240858418371|foodservice_accommodation|556319|89.884|100|92349.18648619506|263.437863|130.99|31254.296875
37|Luxembourg|2015|.0050213497764394|foodservice_accommodation|569604|90.179|100|93727.32059657971|271.289678|131.27|56198.42578125
37|Luxembourg|2015|.0810869092585366|food_tobacco|569604|90.179|100|93727.32059657971|271.289678|131.27|56198.42578125
37|Luxembourg|2016|||582014|90.45999999999999|100|93940.79573405063|274.30399|130.52|
37|Luxembourg|2017|||596336|90.727|100|93101.78496070537|||
37|Luxembourg|2018|||607728|90.981||93734.28442729285|||
38|Malaysia|1960|||8156347|26.598|||||
38|Malaysia|1961|||8417824|27.241|||932.975589|3084.74|
38|Malaysia|1962|||8692342|27.895|||949.519936|3150.95|
38|Malaysia|1963|||8973788|28.558|||987.706854|3275.87|
38|Malaysia|1964|||9253842|29.232|||985.349895|3338.02|
38|Malaysia|1965|||9526558|29.913|||1079.258052|3497.34|
38|Malaysia|1966|||9790084|30.604|||1090.928059|3508.13|
38|Malaysia|1967|||10046325|31.304|||1129.649736|3571.68|
38|Malaysia|1968|||10297983|32.013|||1272.906552|3700.3|
38|Malaysia|1969|||10549399|32.729|||1387.774893|3755.94|
38|Malaysia|1970|||10804131|33.454|||1504.805412|3885.01|
